"","rgi_id","o1region","o2region","anlys_id","cenlon","cenlat","utm_zone","area_km2","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"111","RGI2000-v7.0-G-13-06489",13,"13-02",819432,72.2658152628216,38.4214955,43,1.55157967468979,0,1,9,"",0,72.2885984835333,38.4196472725038,4154.61,4694.914,4343.8867,4345.196,12.462162,74.53479,3,"COPDEM30",3518
"112","RGI2000-v7.0-G-13-06516",13,"13-02",819570,72.2846306749235,38.353135,43,2.10862778931813,0,2,9,"",0,72.3069818618718,38.3390317408887,3629.3027,5905.183,4982.179,4919.2427,32.090874,152.76851,4,"COPDEM30",4473
"113","RGI2000-v7.0-G-13-06528",13,"13-02",819053,72.2163265712672,38.3266875,43,1.75278371958394,0,2,9,"",0,72.2349773477462,38.3224864784464,4092.6482,4948.015,4504.1787,4517.703,22.590721,72.688126,3,"COPDEM30",3041
"114","RGI2000-v7.0-G-13-06535",13,"13-02",818876,72.1920887934374,38.3637615,43,2.91319426380637,0,1,9,"",0,72.1891587037754,38.3765845334104,3584.8625,5032.991,4344.1743,4341.0044,15.582512,342.78018951416,1,"COPDEM30",5218
"115","RGI2000-v7.0-G-13-06536",13,"13-02",818467,72.1402723456873,38.3191635,43,2.25027761503189,0,2,9,"",0,72.1362861940927,38.3363499281555,3619.7986,5363.8228,4504.5166,4498.685,17.406221,333.262172698975,8,"COPDEM30",5345
"116","RGI2000-v7.0-G-13-06575",13,"13-02",817768,72.0358548107402,38.298141,43,1.23788152233086,0,3,9,"",0,72.0510041407032,38.304158591738,3866.1118,5011.7905,4715.7944,4556.281,21.383213,59.33842,2,"COPDEM30",3328
"117","RGI2000-v7.0-G-13-06622",13,"13-02",816933,71.926119817033,38.329928,42,5.48085103927897,0,2,9,"",0,71.9441396198547,38.3509698100631,3424.2546,5368.205,4282.3916,4295.257,21.041193,5.266557,1,"COPDEM30",5072
"118","RGI2000-v7.0-G-13-06623",13,"13-02",816820,71.9103056657679,38.333632,42,1.66052430499418,0,2,9,"",0,71.8917965038287,38.3428907289972,3565.776,4891.301,4154.379,4209.303,26.564976,3.8252378,1,"COPDEM30",3305
"119","RGI2000-v7.0-G-13-06632",13,"13-02",816620,71.8849463547331,38.3378955,42,0.831176751356717,0,1,9,"",0,71.8829109417007,38.3491713034584,3398.615,4527.5923,3665.492,3802.9695,25.232248,352.577072143555,1,"COPDEM30",2659
"120","RGI2000-v7.0-G-13-06643",13,"13-02",816875,71.9167662564935,38.282388,42,4.70404191414935,0,3,9,"",0,71.9416787774473,38.2635319730696,4062.2458,5691.1772,4487.6353,4596.3115,17.713943,133.53346,4,"COPDEM30",5691
"121","RGI2000-v7.0-G-13-06646",13,"13-02",816857,71.9137861513888,38.255893,42,0.375882149694107,0,1,9,"",0,71.9250820718091,38.2584414835579,4385.665,4862.6855,4553.1777,4584.379,22.169966,25.417503,2,"COPDEM30",1562
"122","RGI2000-v7.0-G-13-06647",13,"13-02",816832,71.9109290366139,38.2518545,42,0.174269836806756,0,1,9,"",0,71.9082913915731,38.250236561696,4558.923,4758.881,4633.294,4639.863,17.625519,254.399360656738,7,"COPDEM30",587
"123","RGI2000-v7.0-G-13-06650",13,"13-02",816600,71.8824687345679,38.271454,42,9.64148872747606,0,3,9,"",0,71.87437118002,38.2496862874856,3764.2368,5676.111,4562.388,4609.132,20.060438,148.79466,4,"COPDEM30",6695
"124","RGI2000-v7.0-G-13-06653",13,"13-02",816571,71.8779839919181,38.297651,42,10.1520605186149,0,1,9,"",0,71.8629060175865,38.3063136313626,3077.3328,5605.0215,4623.346,4404.101,22.748554,351.948467254639,1,"COPDEM30",5507
"125","RGI2000-v7.0-G-13-06656",13,"13-02",816259,71.8350693125,38.2379085,42,7.41620274740066,0,2,9,"",0,71.8764880808598,38.2286547045807,3320.4045,6041.6846,4369.599,4431.6514,23.350504,80.58897,3,"COPDEM30",6592
"126","RGI2000-v7.0-G-13-06657",13,"13-02",816290,71.8381927205856,38.2192365,42,0.831021510289388,0,2,9,"",0,71.8602539179056,38.2183983425372,3962.1096,5421.2744,4712.8066,4667.786,29.735125,85.12277,3,"COPDEM30",2619
"127","RGI2000-v7.0-G-13-06667",13,"13-02",815628,71.7554286489084,38.211638,42,1.5605378870511,0,2,9,"",0,71.737248863154,38.2110813486118,4378.0547,5412.6846,4683.0063,4756.7847,22.919735,282.412010192871,7,"COPDEM30",2779
"128","RGI2000-v7.0-G-13-06668",13,"13-02",815563,71.7452251427108,38.200073,42,1.38428869903873,0,2,9,"",0,71.7267916531983,38.2034548349508,4099.8584,5462.0176,4742.51,4777.4043,28.284681,332.430936813354,8,"COPDEM30",3088
"129","RGI2000-v7.0-G-13-06669",13,"13-02",815523,71.7404067697133,38.1895015,42,1.72366092453886,0,1,9,"",0,71.7203483559699,38.1979575237793,3840.104,5375.754,4851.5146,4791.4966,21.659773,310.563289642334,8,"COPDEM30",4136
"130","RGI2000-v7.0-G-13-06698",13,"13-02",815528,71.7413525944669,38.133828,42,0.600997717829882,0,1,9,"",0,71.7306033863663,38.1348879374174,4374.6,5250.227,4819.8047,4821.736,30.501534,323.424221038818,8,"COPDEM30",1697
"131","RGI2000-v7.0-G-13-06699",13,"13-02",815508,71.7384265741976,38.142445,42,0.111840168804715,0,1,9,"",0,71.7356758322296,38.1410774247296,4572.032,4758.843,4642.679,4647.2466,21.421537,301.601612091064,8,"COPDEM30",447
"132","RGI2000-v7.0-G-13-06700",13,"13-02",815455,71.7316041493388,38.147678,42,0.233376653954977,0,1,9,"",0,71.733753018124,38.1433341907715,4594.388,5225.2046,4848.709,4866.5884,32.06065,150.24298,4,"COPDEM30",1223
"133","RGI2000-v7.0-G-13-06737",13,"13-02",815470,71.7332959585326,38.0697335,42,1.21199086817342,0,1,9,"",0,71.7377722048653,38.0633370118636,3992.0642,4882.8096,4569.7656,4548.697,22.063398,111.40846,3,"COPDEM30",1928
"134","RGI2000-v7.0-G-13-06761",13,"13-02",814535,71.5980357323176,38.0752325,42,0.648279014032814,0,1,9,"",0,71.5971711081248,38.0829432086421,3812.9292,5008.9463,4526.293,4487.952,36.031155,342.300205230713,1,"COPDEM30",1790
"135","RGI2000-v7.0-G-13-06774",13,"13-02",814147,71.5254420655581,38.0618375,42,1.37979376109426,0,1,9,"",0,71.5256923267058,38.0704250807929,3871.4634,4739.129,4089.2905,4136.938,17.526688,18.937494,1,"COPDEM30",2793
"136","RGI2000-v7.0-G-13-07758",13,"13-02",815603,71.7519988476427,37.7220705,42,2.75179186490574,0,1,9,"",0,71.7607404159065,37.7300478950696,4216.7935,5099.868,4561.9414,4588.017,19.923494,27.071035,2,"COPDEM30",3075
"137","RGI2000-v7.0-G-13-07766",13,"13-02",815955,71.7973914144022,37.74017,42,2.54395223562021,0,1,9,"",0,71.7906629335445,37.7493613796007,4316.336,5187.9844,4592.76,4621.148,20.006105,359.575443655252,1,"COPDEM30",2589
"138","RGI2000-v7.0-G-13-07776",13,"13-02",816188,71.8251406470628,37.796364,42,2.34016864916124,0,2,9,"",0,71.8356962391273,37.8073282312525,4335.849,5179.418,4735.134,4736.6953,19.998346,31.208843,2,"COPDEM30",3040
"139","RGI2000-v7.0-G-13-07777",13,"13-02",816257,71.8348785316667,37.791602,42,1.03284602927679,0,2,9,"",0,71.845054224825,37.7928177735212,4495.6216,4932.3896,4735.7456,4731.9917,18.916016,38.11061,2,"COPDEM30",2103
"140","RGI2000-v7.0-G-13-07781",13,"13-02",816070,71.8116639283081,37.807524,42,1.75157752209628,0,1,9,"",0,71.8219988630603,37.8190323715416,4235.6963,5109.9756,4695.407,4665.3467,23.518383,0.36257046,1,"COPDEM30",2956
"141","RGI2000-v7.0-G-13-07783",13,"13-02",816003,71.8035009057132,37.813608,42,1.02441072606971,0,1,9,"",0,71.8110947181997,37.8205444812836,4308.263,5123.8594,4523.247,4556.095,22.74599,10.594651,1,"COPDEM30",2199
"142","RGI2000-v7.0-G-13-07784",13,"13-02",815910,71.7922743193681,37.8158275,42,0.64894723292616,0,1,9,"",0,71.8017247881466,37.8182933846405,4425.499,5104.242,4665.4023,4686.4155,23.429956,35.908875,2,"COPDEM30",1531
"143","RGI2000-v7.0-G-13-07796",13,"13-02",815923,71.7937863466639,37.8340815,42,0.973174178863518,0,1,9,"",0,71.8149523267349,37.8376044600401,4300.211,5041.3647,4659.096,4642.162,20.718943,23.525372,2,"COPDEM30",2382
"144","RGI2000-v7.0-G-13-07806",13,"13-02",815761,71.7710378585275,37.8685615,42,1.56607997289806,0,1,9,"",0,71.7688775795461,37.8808597157157,4174.184,5137.085,4758.2817,4665.9526,22.52328,344.282311439514,1,"COPDEM30",3608
"145","RGI2000-v7.0-G-13-07807",13,"13-02",815805,71.7782728020051,37.872961,42,1.01473469279131,0,1,9,"",0,71.7788549109129,37.8808755998178,4116.3774,5233.8823,4489.5566,4533.4175,28.91413,359.699211895466,1,"COPDEM30",2571
"146","RGI2000-v7.0-G-13-07819",13,"13-02",815533,71.7422206339603,37.859211,42,3.77697845915489,0,1,9,"",0,71.728591431154,37.8649257641307,4117.7603,4940.725,4517.7026,4515.542,15.884929,328.101383209229,8,"COPDEM30",3780
"147","RGI2000-v7.0-G-13-07834",13,"13-02",815851,71.7844255186149,37.74205,42,0.626342445039804,0,1,9,"",0,71.7870466292872,37.749607000137,4350.532,4906.564,4618.409,4589.28,20.1986,18.105661,1,"COPDEM30",1741
"148","RGI2000-v7.0-G-13-07838",13,"13-02",816120,71.8182297677387,37.727432,42,1.12043048802366,0,1,9,"",0,71.8227552520666,37.721691223333,4179.202,4982.886,4567.228,4542.708,21.917976,85.197685,3,"COPDEM30",1966
"149","RGI2000-v7.0-G-13-07844",13,"13-02",815626,71.7548827327869,37.7093185,42,0.612064761678507,0,1,9,"",0,71.7636740156046,37.7080320369802,4481.0674,4900.123,4715.3647,4702.499,19.24143,49.14816,2,"COPDEM30",1756
"150","RGI2000-v7.0-G-13-07847",13,"13-02",815385,71.7233595555556,37.70427,42,0.787844986056106,0,1,9,"",0,71.714036023824,37.7090064092678,4485.3467,5165.791,4684.176,4708.0586,23.754711,352.343766689301,1,"COPDEM30",2080
"151","RGI2000-v7.0-G-13-07852",13,"13-02",815284,71.7087455418967,37.6913255,42,1.36649426184074,0,1,9,"",0,71.699708627623,37.7001808929368,4324.6035,5097.7383,4637.518,4657.145,20.599195,348.08666229248,1,"COPDEM30",2966
"152","RGI2000-v7.0-G-13-07861",13,"13-02",814986,71.6685477677145,37.6593065,42,0.291359680530116,0,1,9,"",0,71.6665711500592,37.6636679157749,4474.244,5123.3843,4595.0264,4689.686,24.523174,314.717876434326,8,"COPDEM30",1292
"153","RGI2000-v7.0-G-13-07862",13,"13-02",814953,71.6625567573529,37.6579215,42,1.76623954109843,0,1,9,"",0,71.6639968882698,37.6676412504379,4409.705,4940.742,4649.3765,4648.134,16.267515,356.37864112854,1,"COPDEM30",2967
"154","RGI2000-v7.0-G-13-07908",13,"13-02",816380,71.8510202684719,37.774715,42,5.39366399598001,0,2,9,"",0,71.8658186832497,37.7868993784457,4197.2334,5245.843,4658.816,4660.2817,18.896461,20.586418,1,"COPDEM30",4174
"155","RGI2000-v7.0-G-13-07914",13,"13-02",816709,71.8956716035078,37.789545,42,0.598886454463678,0,1,9,"",0,71.9057916689063,37.7903593675807,4468.389,5122.838,4750.3613,4748.454,24.701176,40.335484,2,"COPDEM30",1570
"156","RGI2000-v7.0-G-13-07927",13,"13-02",816750,71.901034532589,37.8242245,42,2.6629851859535,0,3,9,"",0,71.9145282591638,37.8363883614649,4167.4927,5371.2407,4638.3906,4647.184,25.3116,359.020118892193,1,"COPDEM30",3580
"157","RGI2000-v7.0-G-13-07964",13,"13-02",817763,72.0347743451388,37.931333,43,1.81385869650264,0,1,9,"",0,72.0463100938059,37.9436057559842,4133.7085,5206.999,4674.893,4660.327,21.617863,10.341349,1,"COPDEM30",3158
"158","RGI2000-v7.0-G-13-07965",13,"13-02",817808,72.0438307677247,37.909044,43,0.263668197786764,0,1,9,"",0,72.0507215021207,37.9109212855043,4524.433,5037.7466,4677.4375,4730.1416,26.9062,12.514872,1,"COPDEM30",1059
"159","RGI2000-v7.0-G-13-07966",13,"13-02",817986,72.0708276978473,37.8959365,43,3.25137335630451,0,1,9,"",0,72.0682496361219,37.9106290681994,4176.4326,5311.5146,4673.1875,4652.7104,21.10719,8.372001,1,"COPDEM30",3413
"160","RGI2000-v7.0-G-13-07967",13,"13-02",818083,72.084659661566,37.892335,43,0.523562684068539,0,1,9,"",0,72.0941080003488,37.8917128206206,4681.9507,5117.513,4858.3027,4877.2925,19.214787,47.609783,2,"COPDEM30",1511
"161","RGI2000-v7.0-G-13-07977",13,"13-02",817947,72.0654082862743,37.8750655,43,1.1738152902805,0,1,9,"",0,72.0483203510231,37.8779044137334,4554.062,5047.2866,4758.5215,4754.742,22.446619,341.004503250122,1,"COPDEM30",2475
"162","RGI2000-v7.0-G-13-07982",13,"13-02",817995,72.0719406751919,37.822455,43,0.714820715056105,0,1,9,"",0,72.074517363899,37.816926023384,4522.699,5204.2183,4863.4683,4850.346,25.344158,162.69917,5,"COPDEM30",1760
"163","RGI2000-v7.0-G-13-07984",13,"13-02",818117,72.0901484495138,37.8265385,43,1.41466192999156,0,1,9,"",0,72.0959653836919,37.815129946964,4335.7314,5324.605,4901.341,4854.654,24.042744,170.21222,5,"COPDEM30",2769
"164","RGI2000-v7.0-G-13-07992",13,"13-02",818415,72.1324983772273,37.8081725,43,1.14660495612777,0,1,9,"",0,72.1387290742693,37.8031228412154,4619.6826,5027.6743,4782.1816,4793.315,15.612904,149.1958,4,"COPDEM30",2415
"165","RGI2000-v7.0-G-13-08004",13,"13-02",818262,72.1114729077752,37.8587635,43,11.0594784480125,0,1,9,"",0,72.119593729632,37.8830576225682,4039.6177,5483.553,4730.2275,4695.2046,16.588276,32.391235,2,"COPDEM30",6714
"166","RGI2000-v7.0-G-13-08007",13,"13-02",818563,72.1523324009972,37.872829,43,3.24839026339554,0,1,9,"",0,72.1324734391472,37.8819154625148,4294.786,5292.92,4761.2417,4766.433,16.974363,343.06498336792,1,"COPDEM30",3710
"167","RGI2000-v7.0-G-13-08008",13,"13-02",818702,72.16955688678,37.8883075,43,3.33200024658984,0,2,9,"",0,72.1364592428044,37.897100005863,4099.4697,5971.559,4734.8955,4769.306,29.029354,337.991199493408,1,"COPDEM30",5317
"168","RGI2000-v7.0-G-13-08035",13,"13-02",819407,72.2624877687257,37.907845,43,9.39326056908745,0,3,9,"",0,72.2896208438924,37.9281468113068,4117.5635,5501.8765,4860.3354,4864.506,20.935207,8.941565,1,"COPDEM30",5534
"169","RGI2000-v7.0-G-13-08036",13,"13-02",819408,72.2621828008513,37.9162665,43,0.945059524580839,0,1,9,"",0,72.2740218435089,37.9212001022216,4481.676,5224.002,4807.3193,4829.2603,26.067236,29.716679,2,"COPDEM30",2016
"170","RGI2000-v7.0-G-13-08040",13,"13-02",819212,72.2360140896487,37.9226175,43,0.321658878281838,0,1,9,"",0,72.2304558602607,37.9250882765582,4649.6294,5264.459,4928.1396,4916.8726,39.093964,346.710955619812,1,"COPDEM30",1140
"171","RGI2000-v7.0-G-13-08099",13,"13-02",819671,72.2985125128315,37.866089,43,21.7845896706294,0,1,9,"",0,72.3835344410975,37.8661265553097,4248.0083,5564.357,4889.751,4870.6987,13.284648,46.06102,2,"COPDEM90",10847
"172","RGI2000-v7.0-G-13-08120",13,"13-02",821060,72.4795065977731,37.924681,43,2.96341899722148,0,2,9,"",0,72.4963815183949,37.9303323222594,4603.5786,5399.15,4921.7793,4934.064,22.41298,15.249117,1,"COPDEM30",3260
"173","RGI2000-v7.0-G-13-08136",13,"13-02",821192,72.4955652087639,37.976839,43,0.295559537292095,0,1,9,"",0,72.5023415649822,37.978572083405,4726.0977,5222.0366,4893.729,4912.7256,26.074965,43.543724,2,"COPDEM30",1124
"174","RGI2000-v7.0-G-13-08139",13,"13-02",821094,72.4840896685635,37.985485,43,0.879747794339014,0,2,9,"",0,72.4862187998254,37.992963574864,4379.2783,5384.457,4920.949,4881.5127,36.029095,3.5237215,1,"COPDEM30",1759
"175","RGI2000-v7.0-G-13-08160",13,"13-02",820514,72.407886430787,38.0025105,43,1.9761173298779,0,1,9,"",0,72.4077780442171,38.013958507512,4364.6665,5446.8237,4811.212,4846.136,24.302061,16.71982,1,"COPDEM30",3840
"176","RGI2000-v7.0-G-13-08171",13,"13-02",820011,72.3415022448788,38.0197855,43,0.405296370753606,0,1,9,"",0,72.3446055990122,38.0253122035667,4439.156,5499.495,5226.948,5082.4756,42.37233,353.766660690308,1,"COPDEM30",1417
"177","RGI2000-v7.0-G-13-08176",13,"13-02",819918,72.3312934845201,38.005769,43,0.516796157190326,0,1,9,"",0,72.340875545839,38.0043214117518,4789.945,5432.0103,5050.168,5064.7075,24.252167,59.498116,2,"COPDEM30",1872
"178","RGI2000-v7.0-G-13-08208",13,"13-02",819224,72.2377625755013,38.062975,43,1.50382390570011,0,1,9,"",0,72.243022433974,38.0694350535913,4479.323,5402.153,4837.557,4860.856,27.055836,9.991107,1,"COPDEM30",2295
"179","RGI2000-v7.0-G-13-08246",13,"13-02",820394,72.3930640284211,38.1488185,43,1.0950448736286,0,2,9,"",0,72.3978283889586,38.1598209001024,3953.163,5170.462,4211.0664,4286.7236,23.881804,31.984514,2,"COPDEM30",2602
"180","RGI2000-v7.0-G-13-08247",13,"13-02",820455,72.4013441422619,38.1422695,43,1.5687038463699,0,2,9,"",0,72.399993474926,38.1535225089487,4095.8403,5278.2695,4665.4336,4686.131,24.415127,10.483313,1,"COPDEM30",2687
"181","RGI2000-v7.0-G-13-08253",13,"13-02",820742,72.438425,38.132444,43,5.08295355190143,0,2,9,"",0,72.4137577131901,38.158523295918,3872.4207,5794.536,4538.789,4684.027,21.711002,8.828756,1,"COPDEM30",7471
"182","RGI2000-v7.0-G-13-08264",13,"13-02",820903,72.4617879704969,38.076909,43,3.35935336517998,0,1,9,"",0,72.4969528256284,38.0845584793552,4419.4565,5569.392,4936.8066,4932.5,27.108042,32.992733,2,"COPDEM30",4796
"183","RGI2000-v7.0-G-13-08312",13,"13-02",820211,72.3692236105356,38.1594065,43,3.50540687366638,0,2,9,"",0,72.3677491178806,38.1713452381607,3996.7756,5639.108,4643.5596,4657.5156,22.698025,17.383604,1,"COPDEM30",4728
"184","RGI2000-v7.0-G-13-08313",13,"13-02",820935,72.4661670362606,38.151119,43,5.92034607131157,0,2,9,"",0,72.4629444086362,38.1723893786224,4278.737,5570.5557,4961.5,4932.264,18.127155,8.857574,1,"COPDEM30",5202
"185","RGI2000-v7.0-G-13-08315",13,"13-02",821140,72.4892089451872,38.1546285,43,3.78418839421026,0,3,9,"",0,72.479842226276,38.1714951248927,4460.0527,5559.521,5058.256,5030.4243,20.088327,347.970355987549,1,"COPDEM30",4139
"186","RGI2000-v7.0-G-13-08318",13,"13-02",821276,72.5050562770593,38.1736995,43,2.08898135170013,0,1,9,"",0,72.4888952631793,38.1864221562975,4562.364,5575.0513,5094.4546,5044.042,20.381647,23.638016,2,"COPDEM30",3560
"187","RGI2000-v7.0-G-13-08325",13,"13-02",821523,72.5305798211977,38.1476435,43,2.81430820893816,0,1,9,"",0,72.5371440505003,38.1572776441027,4479.238,5522.075,5017.6035,4990.714,23.476395,20.9035,1,"COPDEM30",3959
"188","RGI2000-v7.0-G-13-08368",13,"13-02",822039,72.5860202083659,38.3320095,43,3.53558583890129,0,2,9,"",0,72.5872501647435,38.3454839466605,4227.4375,5547.2495,4903.7373,4917.8853,28.35437,355.672749042511,1,"COPDEM30",3715
"189","RGI2000-v7.0-G-13-08380",13,"13-02",822345,72.6215035360811,38.334449,43,5.59985641202826,0,2,9,"",0,72.6261919245292,38.3590393388167,3931.3276,5635.65,5079.047,4980.943,19.701857,21.64006,1,"COPDEM30",6204
"190","RGI2000-v7.0-G-13-08383",13,"13-02",822731,72.6585995798969,38.3319445,43,4.0287212459386,0,2,9,"",0,72.641893960707,38.3479844714171,4307.554,5668.2686,4970.5605,4968.846,23.257214,346.854681968689,1,"COPDEM30",5108
"191","RGI2000-v7.0-G-13-08394",13,"13-02",822990,72.6843986208333,38.332558,43,1.14228823126383,0,1,9,"",0,72.7030699890455,38.3364900406203,4335.365,5475.6875,4952.3022,4939.556,30.068071,36.882687,2,"COPDEM30",2811
"192","RGI2000-v7.0-G-13-08423",13,"13-02",824317,72.7942457105263,38.3022785,43,2.19419415643588,0,2,9,"",0,72.7863237137202,38.3129394378061,4360.6846,5784.3315,4967.123,5012.7915,25.73189,8.132917,1,"COPDEM30",4739
"193","RGI2000-v7.0-G-13-08429",13,"13-02",824446,72.8081349980674,38.323684,43,0.731823689234575,0,1,9,"",0,72.8147149263296,38.3297354520395,4451.1284,5449.576,4942.953,4939.832,35.23023,13.185945,1,"COPDEM30",1725
"194","RGI2000-v7.0-G-13-08438",13,"13-02",825327,72.8933800396516,38.375069,43,0.777793421261796,0,1,9,"",0,72.8997256482002,38.382003720215,4625.434,5407.4287,4883.51,4933.952,28.573578,12.985996,1,"COPDEM30",1873
"195","RGI2000-v7.0-G-13-08465",13,"13-02",825498,72.9096667680208,38.3054105,43,2.39572522999104,0,1,9,"",0,72.910604794755,38.3188877408247,4471.2124,5268.86,4932.3555,4920.523,21.44177,359.268094062805,1,"COPDEM30",3785
"196","RGI2000-v7.0-G-13-08479",13,"13-02",824871,72.8459420977011,38.27988,43,0.757629232892296,0,2,9,"",0,72.8465374902383,38.2838168736575,4476.996,5139.4517,4736.9917,4744.123,35.324654,347.657235145569,1,"COPDEM30",1025
"197","RGI2000-v7.0-G-13-08487",13,"13-02",824370,72.7991789592012,38.2804735,43,3.77385048839241,0,2,9,"",0,72.8387728522856,38.2821068401369,4543.961,5633.7295,4989.253,4981.4316,20.7161,32.2959,2,"COPDEM30",5292
"198","RGI2000-v7.0-G-13-08489",13,"13-02",824689,72.8307026494465,38.29547,43,0.589596055095879,0,2,9,"",0,72.8393995203402,38.2993113302781,4618.448,5213.3774,4794.122,4805.529,22.663746,24.523233,2,"COPDEM30",1599
"199","RGI2000-v7.0-G-13-08532",13,"13-02",826698,73.0464585191324,38.1720235,43,0.625841996171106,0,1,9,"",0,73.0556507044484,38.1755398829123,4746.518,5435.454,5102.6304,5071.455,35.37755,21.541492,1,"COPDEM30",1361
"200","RGI2000-v7.0-G-13-08538",13,"13-02",826437,73.0179474513777,38.141248,43,1.06700553051308,0,1,9,"",0,73.0143611367069,38.1500730591019,4683.4873,5449.7505,4944.086,4964.3633,23.199524,11.725438,1,"COPDEM30",2186
"201","RGI2000-v7.0-G-13-08551",13,"13-02",826240,72.9968370892857,38.1337905,43,2.41953879000668,0,1,9,"",0,72.9968389469225,38.1428062062784,4648.622,5616.4414,5193.825,5167.4873,28.976997,12.955531,1,"COPDEM30",3138
"202","RGI2000-v7.0-G-13-08591",13,"13-02",826444,73.0190374233425,38.0978645,43,0.591868585166475,0,1,9,"",0,73.0172429721169,38.10385124832,4555.592,5195.258,4945.961,4937.1914,26.019672,351.252198219299,1,"COPDEM30",1524
"203","RGI2000-v7.0-G-13-08592",13,"13-02",826361,73.0111506729927,38.095255,43,1.43992909159704,0,1,9,"",0,73.0087968808769,38.1039126684652,4500.495,5221.7144,4991.458,4960.3657,26.349487,11.351608,1,"COPDEM30",2218
"204","RGI2000-v7.0-G-13-08594",13,"13-02",826124,72.980613675876,38.0887635,43,2.99113927090657,0,1,9,"",0,72.992560045481,38.0997952631521,4583.59,5659.296,5055.4785,5058.64,22.582272,29.175493,2,"COPDEM30",2980
